#Procedure: <__main__.IVProcedure>
#Parameters:
#	Contact ID: guarded_centerpixel_10min
#	Current Range (A): 1e-05
#	Data Points: 10000
#	Device ID: 31AF25_guardedtest_5800mV10kR
#	Sampling Rate (NPLC): 0.01
#	Voltage (V): 1000
#	Wait Time (min): 10
#Data:
Device ID,Contact ID,Voltage (V),Current (A),Time (s)
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,9.640644e-11,0.17697541999950772
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.482921e-09,0.1782108999977936
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.366019e-09,0.17944420000276295
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.951776e-09,0.18068850000418024
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.063745e-08,0.18191785999806598
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.332955e-08,0.1831635600028676
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.136826e-09,0.18439604000013787
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.366019e-09,0.18563765999715542
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.786692e-09,0.18687343999772565
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.179149e-09,0.18811054000252625
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,9.500582e-09,0.1893387000018265
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,8.702045e-09,0.19057700000121258
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,7.767085e-10,0.1918168800038984
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.227331e-09,0.19305092000286095
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,6.502887e-09,0.19428281999717
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.648004e-09,0.19551987999875564
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.028173e-09,0.1967579600022873
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.712215e-08,0.19799872000294272
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,9.271389e-09,0.19922698000300443
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.837623e-10,0.20046523999917554
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.293746e-09,0.2017150399988168
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,8.149073e-10,0.20295220000116387
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,6.351911e-09,0.20418467999843415
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.875378e-09,0.20542079999722773
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.348053e-08,0.2066743800023687
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.796675e-09,0.20791887999803293
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.346052e-09,0.20915557999978773
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.863089e-09,0.21039079999900423
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.227331e-09,0.21163315999729093
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.45883e-09,0.21287380000285339
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.633897e-09,0.21410992000164697
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,9.500582e-09,0.21533890000137035
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,8.247298e-09,0.21657768000295619
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,6.730261e-09,0.21780936000141082
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.497028e-09,0.21904650000215042
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.8008e-09,0.22028426000179024
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.863089e-09,0.22152014000312192
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.336775e-08,0.22275264000199968
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.780427e-08,0.22399317999952473
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.975867e-09,0.22523452000314137
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.621608e-09,0.22646849999728147
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.772584e-09,0.22771176000242122
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.937668e-09,0.22894798000197625
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.406523e-09,0.2301826999973855
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.213224e-09,0.23141574000328546
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.611625e-09,0.23266621999937342
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.378307e-09,0.23390099999960512
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.406523e-09,0.23513706000085222
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,6.42649e-09,0.23636935999820707
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.710294e-09,0.23761432000173954
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.875378e-09,0.23885187999985646
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.173612e-08,0.24007931999949506
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.824891e-09,0.2413211000020965
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.8008e-09,0.24255709999852115
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.951776e-09,0.24379475999739952
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.042281e-09,0.24503122000169242
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.213224e-09,0.24626304000412347
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.255547e-09,0.24750050000147894
