#Procedure: <__main__.IVProcedure>
#Parameters:
#	Contact ID: unguarded_centerpixel_10min
#	Current Range (A): 1e-05
#	Data Points: 10000
#	Device ID: 31AF25_unguardedtest_5800mV10kR
#	Sampling Rate (NPLC): 0.01
#	Voltage (V): 1000
#	Wait Time (min): 10
#Data:
Device ID,Contact ID,Voltage (V),Current (A),Time (s)
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.818444e-08,0.17650355999649037
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,3.696186e-09,0.17774810000264551
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.414201e-09,0.17897939999966184
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.006811e-08,0.1802068600009079
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.120679e-08,0.18143371999758529
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.462383e-09,0.18266297999798553
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.400093e-09,0.18389287999889348
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,4.418325e-09,0.1851362000015797
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.93977e-08,0.18637399999715853
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.474672e-09,0.18760394000128144
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.627467e-09,0.1888420600007521
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.400093e-09,0.19007199999759905
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.234366e-08,0.19129570000222884
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,4.343747e-09,0.19253821999882348
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.007982e-08,0.19378563999634935
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.639311e-10,0.19502382000064244
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.897164e-09,0.1962554400015506
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.400093e-09,0.19748489999619778
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.337803e-09,0.1987258599983761
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.309588e-09,0.199954819996492
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.841181e-08,0.2011950199957937
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.991793e-09,0.20243522000237135
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.067565e-08,0.20366115999786416
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.166154e-08,0.20489398000063375
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.792551e-09,0.20612389999587322
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.019924e-09,0.20735332000185736
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.196531e-08,0.20857991999946535
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.772969e-08,0.2098292200025753
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.863089e-09,0.21106455999688478
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.897164e-09,0.21229725999728544
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,3.621608e-09,0.2135309799996321
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.957634e-09,0.21477107999817235
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.957634e-09,0.216002720000688
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.019924e-09,0.21723224000015762
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.148628e-09,0.2184586000003037
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.962508e-08,0.21970706000138307
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.082662e-08,0.2209337599997525
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.09776e-08,0.22215932000108296
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.034032e-09,0.22339133999776095
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.034032e-09,0.22462126000027638
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.54925e-10,0.22587085999839474
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.75005e-08,0.22711182000057306
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.351911e-09,0.22834347999742022
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.778443e-09,0.22957188000145834
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.1054e-08,0.23080795999703696
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.135777e-08,0.2320350599984522
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.04814e-09,0.23326708000240615
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.394881e-08,0.2345013599988306
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,4.343747e-09,0.23575479999999516
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.764335e-09,0.23698277999938
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.247298e-09,0.23821196000062628
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.082214e-09,0.23944058000051882
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.764335e-09,0.24066907999804243
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.351911e-09,0.2419004999974277
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.954868e-08,0.24313945999892894
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.384251e-09,0.2443793599959463
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.006811e-08,0.24560632000066107
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.211629e-08,0.24684074000106193
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,4.380126e-09,0.24807549999968614
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.840733e-09,0.24930361999577144
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.203989e-08,0.25052881999727106
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.76442e-09,0.25177917999826605
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.332955e-08,0.25300309999875026
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.400093e-09,0.25423315999796614
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.931238e-09,0.25546315999963554
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.613359e-09,0.2567007800025749
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.565177e-09,0.2579322199962917
